disasterNumber,declarationDate,incidentType,pwNumber,applicationTitle,applicantId,damageCategoryCode,damageCategoryDescrip,projectStatus,projectProcessStep,projectSize,county,countyCode,stateAbbreviation,stateNumberCode,projectAmount,federalShareObligated,totalObligated,lastObligationDate,firstObligationDate,mitigationAmount,gmProjectId,gmApplicantId,lastRefresh,hash
4856,2025-01-08T00:00:00.000Z,Wildfire,386,EOC activation Meals and Materials (01/07/25 and 01/24/25 Fed Share 100%),037-09598-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,4234.25,4234.25,4234.25,2025-09-23T21:15:55.000Z,2025-09-23T21:15:55.000Z,0.0,952211,233821,2025-11-06T15:04:31.089Z,5b8e1db86eaa338ae9c04a1555089fb3ad9efd37
4856,2025-01-08T00:00:00.000Z,Wildfire,394,Contents,037-06975-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,16997.49,12748.12,12748.12,2025-09-25T23:15:16.000Z,2025-09-25T23:15:16.000Z,0.0,952308,233987,2025-11-06T15:04:31.089Z,7109d36676512b8aa609b987ca0e183636fe067b
4856,2025-01-08T00:00:00.000Z,Wildfire,398,RAPID Mater Dolorosa South Building & Modular,037-UAB1Y-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,69665.15,52248.87,52248.87,2025-08-08T04:15:11.000Z,2025-08-08T04:15:11.000Z,68665.15,952317,233857,2025-11-06T15:04:31.089Z,ab359733ce7d8f3c827abb1ebc7c1343dd957b91
4856,2025-01-08T00:00:00.000Z,Wildfire,442,Big Rock Mesa V-Ditch,037-UZRER-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,72378.86,54284.15,54284.15,2025-09-02T20:15:37.000Z,2025-09-02T20:15:37.000Z,0.0,952539,233583,2025-11-06T15:04:31.089Z,587828ce7bc9c16a76e00bb81670b2cb4fadaca4
4856,2025-01-08T00:00:00.000Z,Wildfire,448,Citywide Damaged Sidewalks,037-19990-00,C,Roads and Bridges,Active,Pending Closeout Completion,Small,Los Angeles County,37,CA,6,30797.5,23098.13,23098.13,2025-08-20T20:15:52.000Z,2025-08-20T20:15:52.000Z,0.0,952546,233651,2025-11-06T15:04:31.089Z,35c4dc9fd6020a5d73efdad1f0ae83bcedcfcd4d
4856,2025-01-08T00:00:00.000Z,Wildfire,452,DR4856-CA - LA County - DPW - WWD - 10-inch Watermain Repair - PCH Bldg (Rock Drive),037-99037-00,F,Utilities,Active,Obligated,Small,Los Angeles County,37,CA,6,52922.57,39691.93,39691.93,2025-11-04T19:15:35.000Z,2025-11-04T19:15:35.000Z,0.0,952561,233906,2025-11-06T15:04:31.089Z,41dd16bcd8abff378bd3d8bbe47ba0186955496b
4856,2025-01-08T00:00:00.000Z,Wildfire,503,City wide Debris removal (01/07/25 - 01/09/25) 75% Fed Share,037-84438-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,13021.16,9765.87,9765.87,2025-09-08T20:15:15.000Z,2025-09-08T20:15:15.000Z,0.0,952765,233983,2025-11-06T15:04:31.089Z,eb6632050902018157d22ebb0c9944c2a946950e
4856,2025-01-08T00:00:00.000Z,Wildfire,508,Tuna Canyon Park and Senator Allen bench,037-UZRER-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,7760.42,5820.32,5820.32,2025-09-08T20:15:21.000Z,2025-09-08T20:15:21.000Z,0.0,952780,233583,2025-11-06T15:04:31.089Z,63609f4d45e9f9741c03f4d7bc860eeb57a72314
4856,2025-01-08T00:00:00.000Z,Wildfire,510,Wooden Agency Fencing (Temescal Gateway Park),037-UZRER-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,68156.76,51117.57,51117.57,2025-09-08T20:15:20.000Z,2025-09-08T20:15:20.000Z,0.0,952784,233583,2025-11-06T15:04:31.089Z,81a11b2e4424aa8c3f565b5edc159717db95f5cd
4856,2025-01-08T00:00:00.000Z,Wildfire,516,LVMWD Headquarters- Copper Fascia Roof Damage,037-UIRE8-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,5762.0,4321.5,4321.5,2025-08-02T04:15:12.000Z,2025-08-02T04:15:12.000Z,0.0,952796,233613,2025-11-06T15:04:31.089Z,977a1202914d05905a007da491051165de450df7
4856,2025-01-08T00:00:00.000Z,Wildfire,521,DR4856-CA - LA County - Fire Department - Will Rogers (2) Lifeguard Station Partially Burned,037-99037-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,7162.38,5371.79,5371.79,2025-10-20T20:15:23.000Z,2025-10-20T20:15:23.000Z,0.0,952807,233906,2025-11-06T15:04:31.089Z,1879f3416d30e4df92c4d930e155d52a906d3fc2
4856,2025-01-08T00:00:00.000Z,Wildfire,526,100% Cost Share - EMSA Medical Response Operations,000-UZIC9-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,786042.87,786042.87,786042.87,2025-08-27T21:15:17.000Z,2025-08-27T21:15:17.000Z,0.0,952812,233956,2025-11-06T15:04:31.089Z,97bca6b3e305571d487dcf178eca315a9febb784
4856,2025-01-08T00:00:00.000Z,Wildfire,534,"Seven Arrows Elementary School-Aldersgate Campus-Fixtures, Furnishings and Equipment",037-UX37T-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,86893.85,65170.39,65170.39,2025-09-26T04:15:14.000Z,2025-09-26T04:15:14.000Z,0.0,952820,233760,2025-11-06T15:04:31.089Z,403b49203b6c89a12cba7f0e1ccaafa7ac34945c
4856,2025-01-08T00:00:00.000Z,Wildfire,558,Metro station elevator,037-08954-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,11440.0,8580.0,8580.0,2025-09-04T21:15:41.000Z,2025-09-04T21:15:41.000Z,0.0,952931,233947,2025-11-06T15:04:31.089Z,af43506ea807dc3444e47e9e5e89a6f88b755c7a
4856,2025-01-08T00:00:00.000Z,Wildfire,559,"City Parks, Courses, and gardens: Verdugo, Debell, McCambridge, Olive Park, Palm Park, Community Garden",037-08954-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,79074.6,59305.95,59305.95,2025-10-20T20:15:25.000Z,2025-10-20T20:15:25.000Z,0.0,952933,233947,2025-11-06T15:04:31.089Z,530c31e15128fbf1fea25cce2bd49a057482a68b
4856,2025-01-08T00:00:00.000Z,Wildfire,618,Cantenary System Repair,037-UOFGQ-00,F,Utilities,Active,Obligated,Small,Los Angeles County,37,CA,6,97196.67,72897.51,72897.51,2025-08-27T23:15:33.000Z,2025-08-27T23:15:33.000Z,0.0,953071,233733,2025-11-06T15:04:31.089Z,6ebeab6a2c6b5409484237f7dd20c155ab4a4faa
4856,2025-01-08T00:00:00.000Z,Wildfire,623,"GovOps Force Account Labor, Travel: Flights, & Rental, Meals & Incidentals, Uber, Parking, Fuel 100% Cost Share",000-UJQR9-00,B,Emergency Protective Measures,Active,Pending Closeout Completion,Small,Statewide,67,CA,6,56973.8,56973.8,56973.8,2025-09-04T21:15:40.000Z,2025-09-04T21:15:40.000Z,0.0,953087,233969,2025-11-06T15:04:31.089Z,0f9f816794f5d3229c723f9055960c747eefdb36
4856,2025-01-08T00:00:00.000Z,Wildfire,679,	Las Flores Maintenance Station Contents ,000-UGYNY-00,E,Buildings and Equipment,Active,Obligated,Small,Statewide,67,CA,6,950241.01,712680.76,712680.76,2025-08-27T21:15:18.000Z,2025-08-27T21:15:18.000Z,0.0,953385,233704,2025-11-06T15:04:31.089Z,781bff4d3abc2dacbcdc8dd3006a58ff475627f6
4856,2025-01-08T00:00:00.000Z,Wildfire,688,"DR4856-CA - LA County - DP&R: Charles S. Farnsworth Landscape, Sitework, and Playground Ground Surfacing",037-99037-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,101248.33,75936.25,75936.25,2025-10-20T20:15:26.000Z,2025-10-20T20:15:26.000Z,0.0,953453,233906,2025-11-06T15:04:31.089Z,5bac11726fd88b907436e9b4f4e86406736b5f98
4856,2025-01-08T00:00:00.000Z,Wildfire,798,Management Costs,000-UIQFK-00,Z,Management Costs,Active,Obligated,Small,Statewide,67,CA,6,960.82,960.82,960.82,2025-07-08T04:15:14.000Z,2025-07-08T04:15:14.000Z,0.0,953977,233959,2025-11-06T15:04:31.089Z,7f747823c75ce6f78caa5bf4197fec9fa2d20182
4856,2025-01-08T00:00:00.000Z,Wildfire,828,HERC Truck Rentals,037-56000-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,77985.03,58488.78,58488.78,2025-10-20T20:15:21.000Z,2025-10-20T20:15:21.000Z,0.0,954107,233629,2025-11-06T15:04:31.089Z,108e757d9acbf6e95b9675227a92a32cacefbdaf
4856,2025-01-08T00:00:00.000Z,Wildfire,842,Church Buildings [RAPID],037-06742-00,E,Buildings and Equipment,Active,Obligated,Large,Los Angeles County,37,CA,6,4829167.97,3621875.98,3621875.98,2025-09-17T15:16:51.000Z,2025-09-17T15:16:51.000Z,159192.0,954233,234017,2025-11-06T15:04:31.089Z,1c117f6b154261e7f0955b620934afceaa233b78
4856,2025-01-08T00:00:00.000Z,Wildfire,857,Water Pump/ Cistern,037-UAB1Y-00,D,Water Control Facilities,Active,Obligated,Small,Los Angeles County,37,CA,6,64363.68,48272.76,48272.76,2025-09-08T20:15:20.000Z,2025-09-08T20:15:20.000Z,0.0,956527,233857,2025-11-06T15:04:31.089Z,2ab671a8c85f6e127481ec14efc2ffdc0b5b2bb5
4856,2025-01-08T00:00:00.000Z,Wildfire,860,Fire Rd 30 / Eagle Spring Fire Rd,000-U8RA6-00,C,Roads and Bridges,Active,Obligated,Small,Statewide,67,CA,6,133663.54,100247.66,100247.66,2025-08-27T17:15:13.000Z,2025-08-27T17:15:13.000Z,0.0,956562,233878,2025-11-06T15:04:31.089Z,f9b5953d879a14d65ad090470c0bb47d30e3e292
4856,2025-01-08T00:00:00.000Z,Wildfire,861,Building Contents ,000-U8RA6-00,E,Buildings and Equipment,Active,Obligated,Small,Statewide,67,CA,6,25469.38,19102.04,19102.04,2025-09-16T21:15:17.000Z,2025-09-16T21:15:17.000Z,0.0,956563,233878,2025-11-06T15:04:31.089Z,aff512ee7c35749975eb5da6e208ef74bdca7a1e
4856,2025-01-08T00:00:00.000Z,Wildfire,884,Pasadena Area Community College-Campuswide Contents,037-UECTF-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,44225.02,33168.77,33168.77,2025-09-20T04:15:13.000Z,2025-09-20T04:15:13.000Z,0.0,957108,234141,2025-11-06T15:04:31.089Z,be6f293b42fa96f1cbac89afc89419c031d26b79
4856,2025-01-08T00:00:00.000Z,Wildfire,907,Security Gate at City Yard,037-71806-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,8639.1,6479.33,6479.33,2025-10-10T23:15:12.000Z,2025-10-10T23:15:12.000Z,0.0,957510,233652,2025-11-06T15:04:31.089Z,48c7bf648c4e38dda182ac24ac0bbed505c8de4a
4856,2025-01-08T00:00:00.000Z,Wildfire,909,Management Costs,037-UJN9C-00,Z,Management Costs,Active,Obligated,Small,Los Angeles County,37,CA,6,1341.65,1341.65,1341.65,2025-07-23T16:15:28.000Z,2025-07-23T16:15:28.000Z,0.0,957611,234022,2025-11-06T15:04:31.089Z,c048ab156723011f179a9296f7fe3260d9e61009
4856,2025-01-08T00:00:00.000Z,Wildfire,924,Alma Fuerte Public School-Management Costs,037-UA5WS-00,Z,Management Costs,Active,Obligated,Small,Los Angeles County,37,CA,6,1002.82,1002.82,1002.82,2025-08-21T16:15:13.000Z,2025-08-21T16:15:13.000Z,0.0,958233,233788,2025-11-06T15:04:31.089Z,107b837536f958a677ffa715d59bf0d3ae9595d2
4856,2025-01-08T00:00:00.000Z,Wildfire,925,Contents,037-U5Y80-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,5000.0,3750.0,3750.0,2025-09-26T20:15:16.000Z,2025-09-26T20:15:16.000Z,0.0,958260,233888,2025-11-06T15:04:31.089Z,cb23b86dcf39970c1b82feddf40df2cff7953878
4856,2025-01-08T00:00:00.000Z,Wildfire,937,City Hall / Smoke Damage,037-45246-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,10000.0,7500.0,7500.0,2025-10-23T17:15:35.000Z,2025-10-23T17:15:35.000Z,0.0,958727,233659,2025-11-06T15:04:31.089Z,4327fc4a008158e2e89fccb3667aea3d88844010
4856,2025-01-08T00:00:00.000Z,Wildfire,953,Management Costs,037-19990-00,Z,Management Costs,Active,Obligated,Small,Los Angeles County,37,CA,6,4878.24,4878.24,4878.24,2025-09-12T21:15:33.000Z,2025-09-12T21:15:33.000Z,0.0,959403,233651,2025-11-06T15:04:31.089Z,b7e2c4ac0e8835464f1d2728a15afac22661a65b
4856,2025-01-08T00:00:00.000Z,Wildfire,954,Management Costs,037-62896-00,Z,Management Costs,Active,Obligated,Small,Los Angeles County,37,CA,6,2392.72,2392.72,2392.72,2025-10-23T21:15:12.000Z,2025-10-23T21:15:12.000Z,0.0,959405,233671,2025-11-06T15:04:31.089Z,8058fd0092c691449abc78e9189bda8c9bbc4996
4856,2025-01-08T00:00:00.000Z,Wildfire,955,Management Costs,000-U7RCR-00,Z,Management Costs,Active,Obligated,Small,Statewide,67,CA,6,1288.37,1288.37,1288.37,2025-08-20T20:15:54.000Z,2025-08-20T20:15:54.000Z,0.0,959477,233932,2025-11-06T15:04:31.089Z,9903dbf1387f1dbe0b30015a113a9e63dd217465
4856,2025-01-08T00:00:00.000Z,Wildfire,959,AUMC- Contents,037-0674A-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,13635.82,10226.87,10226.87,2025-11-03T21:15:13.000Z,2025-11-03T21:15:13.000Z,0.0,959802,234007,2025-11-06T15:04:31.089Z,7cf83e7f26ebae3c5cd5a85eac4df799fcb6d5c3
4856,2025-01-08T00:00:00.000Z,Wildfire,960,AUMC- Parking Lot,037-0674A-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,38403.07,28802.31,28802.31,2025-10-20T20:15:20.000Z,2025-10-20T20:15:20.000Z,1329.52,959809,234007,2025-11-06T15:04:31.089Z,8cd7af0caf2819df4ecd4c44b3a2f936adbe404f
4856,2025-01-08T00:00:00.000Z,Wildfire,988,Management Costs-Office of Environmental Health Hazard Assessment,000-UUCQV-00,Z,Management Costs,Active,Obligated,Small,Statewide,67,CA,6,1466.51,1466.51,1466.51,2025-10-24T23:15:12.000Z,2025-10-24T23:15:12.000Z,0.0,962383,233972,2025-11-06T15:04:31.089Z,70004af149706de5b8eb6abcf1fcbf89a18fb3d0
4856,2025-01-08T00:00:00.000Z,Wildfire,991,Management Costs,037-U89KJ-00,Z,Management Costs,Active,Obligated,Small,Los Angeles County,37,CA,6,5777.14,5777.14,5777.14,2025-10-16T15:15:35.000Z,2025-10-16T15:15:35.000Z,0.0,962576,233975,2025-11-06T15:04:31.089Z,ca4e7b6bd128ebeb2edd989d0787714dcae19b74
4856,2025-01-08T00:00:00.000Z,Wildfire,1011,Management Costs,037-06975-00,Z,Management Costs,Active,Obligated,Small,Los Angeles County,37,CA,6,8997.16,8997.16,8997.16,2025-10-31T18:15:29.000Z,2025-10-31T18:15:29.000Z,0.0,963873,233987,2025-11-06T15:04:31.089Z,dfaeaf3fb840c70085f62ac9cdc3df946c42881c
4856,2025-01-08T00:00:00.000Z,Wildfire,1022,Debris Oversight Only SME Staff & Field PIO - Completed - 100% Fed Share 03/03 - 06/05/2025,000-UUJ4B-00,A,Debris Removal,Active,Obligated,Small,Statewide,67,CA,6,3009.59,3009.59,3009.59,2025-10-31T18:15:25.000Z,2025-10-31T18:15:25.000Z,0.0,964565,233687,2025-11-06T15:04:31.089Z,81303da32cccbfa09f46629173ba01965e617a3d
4856,2025-01-08T00:00:00.000Z,Wildfire,1051,Management Costs,037-40830-00,Z,Management Costs,Active,Obligated,Small,Los Angeles County,37,CA,6,3060.4,3060.4,3060.4,2025-11-04T19:15:37.000Z,2025-11-04T19:15:37.000Z,0.0,966398,233880,2025-11-06T15:04:31.089Z,f9cba394a438b65712c13c3ed56108f65eb7b389
4856,2025-01-08T00:00:00.000Z,Wildfire,1030,City-Wide Debris Removal (100% Fed Share | 3/4/25-3/26/25),037-38996-00,A,Debris Removal,Active,Pending Closeout Completion,Small,Los Angeles County,37,CA,6,18077.09,18077.09,18077.09,2025-11-03T21:15:15.000Z,2025-11-03T21:15:15.000Z,0.0,965558,233895,2025-11-07T15:05:13.769Z,90e9da9b0dcc7911e92a83a108d5bde6f9fe7baf
4856,2025-01-08T00:00:00.000Z,Wildfire,3,City-Wide Emergency Protective Measures (100% Fed Share),037-38996-00,B,Emergency Protective Measures,Active,Pending Closeout Completion,Small,Los Angeles County,37,CA,6,6856.26,6856.26,6856.26,2025-06-12T04:15:11.000Z,2025-06-12T04:15:11.000Z,0.0,817903,233895,2025-11-07T15:05:13.769Z,e5d96d5feea785884a427c4115e4e7c0b8f9eef7
4856,2025-01-08T00:00:00.000Z,Wildfire,1042,Management Costs,037-U4PAR-00,Z,Management Costs,Active,Obligated,Small,Los Angeles County,37,CA,6,7050.94,7050.94,7050.94,2025-11-07T18:15:23.000Z,2025-11-07T18:15:23.000Z,0.0,966115,234001,2025-11-08T15:04:37.843Z,bef9d5ef9b6e4a29d54a8bc9e28523865e71673c
4856,2025-01-08T00:00:00.000Z,Wildfire,878,Critical PNP - Emergency Protective Measures - Temporary relocation of essential services - 100% Fed Share,037-UUADV-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,10000.0,10000.0,10000.0,2025-11-08T19:15:12.000Z,2025-11-08T19:15:12.000Z,0.0,956783,234000,2025-11-09T15:04:43.925Z,0ea49e2f5941cd8035e53981a2ef29efd05429a8
4856,2025-01-08T00:00:00.000Z,Wildfire,1014,ACCD - Debris Removal - 100% Fed Share (3/3/2025-8/29/2025),037-00212-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,3550.0,3550.0,3550.0,2025-11-08T19:15:13.000Z,2025-11-08T19:15:13.000Z,0.0,964359,233998,2025-11-09T15:04:43.925Z,9cd8b00228a7cd1190a5ef1395cff264dcce2806
